Customer Code,Customer Name,KIT ITEM,OEM,Item Description,Product type,Vehicle 1,Item Code,Total,Date,parts_sold
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,7/1/2021 0:00,28
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,8/1/2021 0:00,60
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,9/1/2021 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,10/1/2021 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,11/1/2021 0:00,30
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,12/1/2021 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,1/1/2022 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,2/1/2022 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,3/1/2022 0:00,30
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,4/1/2022 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,5/1/2022 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,6/1/2022 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,8/1/2022 0:00,80
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,9/1/2022 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,10/1/2022 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,11/1/2022 0:00,80
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,12/1/2022 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,1/1/2023 0:00,40
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,2/1/2023 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,3/1/2023 0:00,25
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,4/1/2023 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,5/1/2023 0:00,20
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,6/1/2023 0:00,45
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,7/1/2023 0:00,55
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,8/1/2023 0:00,50
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,9/1/2023 0:00,85
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,10/1/2023 0:00,89
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,11/1/2023 0:00,75
10003034,Customer_5,KIT0000895,manufacturer_1,Standard FSC (ACE),Housings,KOBELCO HEAVY VEHICLE,A020000001,1627,12/1/2023 0:00,85
10008924,Customer_7,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,89,5/1/2023 0:00,18
10008924,Customer_7,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,89,6/1/2023 0:00,20
10008924,Customer_7,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,89,7/1/2023 0:00,16
10008924,Customer_7,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,89,8/1/2023 0:00,17
10008924,Customer_7,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,89,9/1/2023 0:00,17
10008924,Customer_7,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,89,10/1/2023 0:00,1
10008924,Customer_7,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,208,5/1/2023 0:00,25
10008924,Customer_7,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,208,6/1/2023 0:00,53
10008924,Customer_7,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,208,7/1/2023 0:00,39
10008924,Customer_7,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,208,8/1/2023 0:00,44
10008924,Customer_7,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,208,9/1/2023 0:00,47
10008924,Customer_7,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,461,5/1/2023 0:00,78
10008924,Customer_7,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,461,6/1/2023 0:00,79
10008924,Customer_7,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,461,7/1/2023 0:00,80
10008924,Customer_7,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,461,8/1/2023 0:00,98
10008924,Customer_7,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,461,9/1/2023 0:00,116
10008924,Customer_7,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,461,10/1/2023 0:00,10
10008924,Customer_7,KIT0001151,manufacturer_9,120 KW-Inverter Housing-AEL 0578,Covers,Nexon,A020000001,109,8/1/2023 0:00,20
10008924,Customer_7,KIT0001151,manufacturer_9,120 KW-Inverter Housing-AEL 0578,Covers,Nexon,A020000001,109,9/1/2023 0:00,79
10008924,Customer_7,KIT0001151,manufacturer_9,120 KW-Inverter Housing-AEL 0578,Covers,Nexon,A020000001,109,10/1/2023 0:00,10
10008924,Customer_7,KIT0001152,manufacturer_9,120 KW-Inverter Cover-AEL 0467,Covers,Nexon,A020000001,42,8/1/2023 0:00,20
10008924,Customer_7,KIT0001152,manufacturer_9,120 KW-Inverter Cover-AEL 0467,Covers,Nexon,A020000001,42,9/1/2023 0:00,22
10008924,Customer_7,KIT0001153,manufacturer_9,120KW-End Cover- AEL 1144,Covers,Nexon,A020000001,40,8/1/2023 0:00,21
10008924,Customer_7,KIT0001153,manufacturer_9,120KW-End Cover- AEL 1144,Covers,Nexon,A020000001,40,9/1/2023 0:00,19
10009469,Customer_18,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,22,4/1/2023 0:00,15
10009469,Customer_18,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,22,5/1/2023 0:00,8
10009469,Customer_18,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,22,7/1/2023 0:00,6
10009469,Customer_18,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,22,10/1/2023 0:00,14
10009469,Customer_18,KIT0001134,manufacturer_9,60KW - Base Board,Dashboard Controls,Tiago,A020000001,22,11/1/2023 0:00,12
10009469,Customer_18,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,44,4/1/2023 0:00,62
10009469,Customer_18,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,44,5/1/2023 0:00,5
10009469,Customer_18,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,44,7/1/2023 0:00,10
10009469,Customer_18,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,44,10/1/2023 0:00,20
10009469,Customer_18,KIT0001135,manufacturer_9,60KW - Inverter Cover - 0395,Covers,Tiago,A020000001,44,11/1/2023 0:00,32
10009469,Customer_18,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,121,4/1/2023 0:00,74
10009469,Customer_18,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,121,5/1/2023 0:00,27
10009469,Customer_18,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,121,7/1/2023 0:00,20
10009469,Customer_18,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,121,10/1/2023 0:00,63
10009469,Customer_18,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,121,11/1/2023 0:00,89
10009469,Customer_18,KIT0001136,manufacturer_9,60KW - Inverter Housing - 0511,Covers,Tiago,A020000001,121,12/1/2023 0:00,20
10009469,Customer_18,KIT0001151,manufacturer_9,120 KW-Inverter Housing-AEL 0578,Covers,Nexon,A020000001,299,10/1/2023 0:00,66
10009469,Customer_18,KIT0001151,manufacturer_9,120 KW-Inverter Housing-AEL 0578,Covers,Nexon,A020000001,299,11/1/2023 0:00,158
10009469,Customer_18,KIT0001151,manufacturer_9,120 KW-Inverter Housing-AEL 0578,Covers,Nexon,A020000001,299,12/1/2023 0:00,75
10009469,Customer_18,KIT0001152,manufacturer_9,120 KW-Inverter Cover-AEL 0467,Covers,Nexon,A020000001,60,10/1/2023 0:00,23
10009469,Customer_18,KIT0001152,manufacturer_9,120 KW-Inverter Cover-AEL 0467,Covers,Nexon,A020000001,60,11/1/2023 0:00,21
10009469,Customer_18,KIT0001152,manufacturer_9,120 KW-Inverter Cover-AEL 0467,Covers,Nexon,A020000001,60,12/1/2023 0:00,16
10009469,Customer_18,KIT0001153,manufacturer_9,120KW-End Cover- AEL 1144,Covers,Nexon,A020000001,105,10/1/2023 0:00,31
10009469,Customer_18,KIT0001153,manufacturer_9,120KW-End Cover- AEL 1144,Covers,Nexon,A020000001,105,11/1/2023 0:00,37
10009469,Customer_18,KIT0001153,manufacturer_9,120KW-End Cover- AEL 1144,Covers,Nexon,A020000001,105,12/1/2023 0:00,37
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,4/1/2021 0:00,15
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,5/1/2021 0:00,25
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,6/1/2021 0:00,90
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,7/1/2021 0:00,40
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,8/1/2021 0:00,115
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,9/1/2021 0:00,10
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,10/1/2021 0:00,60
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,11/1/2021 0:00,30
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,12/1/2021 0:00,30
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,1/1/2022 0:00,30
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,2/1/2022 0:00,60
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,3/1/2022 0:00,130
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,4/1/2022 0:00,50
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,5/1/2022 0:00,90
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,6/1/2022 0:00,50
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,7/1/2022 0:00,70
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,8/1/2022 0:00,80
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,9/1/2022 0:00,130
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,10/1/2022 0:00,80
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,11/1/2022 0:00,40
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,12/1/2022 0:00,50
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,1/1/2023 0:00,80
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,2/1/2023 0:00,30
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,3/1/2023 0:00,70
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,4/1/2023 0:00,100
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,5/1/2023 0:00,70
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,6/1/2023 0:00,30
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,7/1/2023 0:00,40
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,8/1/2023 0:00,70
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,9/1/2023 0:00,60
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,10/1/2023 0:00,40
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,11/1/2023 0:00,90
10002725,Customer_28,KIT0000803,manufacturer_6,Radiator,Radiator,MAHINDRA AD,A020000001,2015,12/1/2023 0:00,60
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,4/1/2022 0:00,47
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,5/1/2022 0:00,65
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,6/1/2022 0:00,52
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,7/1/2022 0:00,58
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,8/1/2022 0:00,34
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,9/1/2022 0:00,26
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,10/1/2022 0:00,8
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,11/1/2022 0:00,23
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,1/1/2023 0:00,14
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,2/1/2023 0:00,15
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,3/1/2023 0:00,8
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,4/1/2023 0:00,14
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,5/1/2023 0:00,24
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,6/1/2023 0:00,29
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,7/1/2023 0:00,41
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,8/1/2023 0:00,24
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,9/1/2023 0:00,42
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,10/1/2023 0:00,10
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,11/1/2023 0:00,8
10006901,Customer_55,KIT0001067,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,553,12/1/2023 0:00,11
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,7/1/2022 0:00,40
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,8/1/2022 0:00,19
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,9/1/2022 0:00,12
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,10/1/2022 0:00,8
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,11/1/2022 0:00,23
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,1/1/2023 0:00,14
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,2/1/2023 0:00,15
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,3/1/2023 0:00,6
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,4/1/2023 0:00,16
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,5/1/2023 0:00,34
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,6/1/2023 0:00,38
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,7/1/2023 0:00,36
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,8/1/2023 0:00,13
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,9/1/2023 0:00,20
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,10/1/2023 0:00,8
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,11/1/2023 0:00,8
10006901,Customer_55,KIT0001101,manufacturer_57,Rear Grill Assembly - 596DUV,Grill,FIAT,A020000001,314,12/1/2023 0:00,4
10007811,Customer_57,KIT0001095,manufacturer_58,FLC (1200x800x812),Rubber Biddings,Ciaz,A020000001,380,6/1/2022 0:00,100
10007811,Customer_57,KIT0001095,manufacturer_58,FLC (1200x800x812),Rubber Biddings,Ciaz,A020000001,380,9/1/2022 0:00,280
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,4/1/2021 0:00,35
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,5/1/2021 0:00,44
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,9/1/2021 0:00,9
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,10/1/2021 0:00,10
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,11/1/2021 0:00,45
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,12/1/2021 0:00,70
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,1/1/2022 0:00,40
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,2/1/2022 0:00,30
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,3/1/2022 0:00,47
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,4/1/2022 0:00,30
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,6/1/2022 0:00,10
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,8/1/2022 0:00,35
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,9/1/2022 0:00,55
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,11/1/2022 0:00,75
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,12/1/2022 0:00,30
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,1/1/2023 0:00,30
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,3/1/2023 0:00,25
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,4/1/2023 0:00,5
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,6/1/2023 0:00,15
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,7/1/2023 0:00,15
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,8/1/2023 0:00,40
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,9/1/2023 0:00,20
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,10/1/2023 0:00,10
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,11/1/2023 0:00,65
10002883,Customer_71,KIT0001001,manufacturer_15,Turbo charger (3L-4SP SFC-10433902-1567),Transmission,TATA HEAVY,A020000001,805,12/1/2023 0:00,15
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,4/1/2021 0:00,100
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,5/1/2021 0:00,140
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,6/1/2021 0:00,180
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,7/1/2021 0:00,242
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,8/1/2021 0:00,269
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,9/1/2021 0:00,262
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,10/1/2021 0:00,203
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,11/1/2021 0:00,178
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,12/1/2021 0:00,138
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,1/1/2022 0:00,73
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,2/1/2022 0:00,125
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,3/1/2022 0:00,114
10002755,Customer_3,KIT0000285,manufacturer_3,CLUTCH COVER ASSLY,Gears / Transmission,Mahindra 475 DI XP Plus,A020000001,5044,4/1/2022 0:00,156
